2025-07-21 09:44:59 | INFO | PID:9668 | Attempting to verify queue 'article-content-request-queue'
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | WARNING | PID:6716 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:41:01 | WARNING | PID:6716 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:41:01 | INFO | PID:6716 | Worker instance created
2025-07-21 11:41:01 | INFO | PID:6716 | Got process ID: 6716
2025-07-21 11:41:01 | INFO | PID:6716 | Registered worker process 6716 in registry with tag url_rewriter_content_request_worker_6716_1753078261
2025-07-21 11:41:01 | INFO | PID:6716 | Starting consuming on article-content-request-queue
2025-07-21 11:41:02 | INFO | PID:6716 | Started url_rewriter_content_request_worker on queue: article-content-request-queue
2025-07-21 11:41:02 | INFO | PID:6716 | Started url_rewriter_content_request_worker with PID: 6716, queue: article-content-request-queue
2025-07-21 11:41:04 | WARNING | PID:6716 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-21 11:41:06 | WARNING | PID:6716 | No open connection/channel: connecting...
2025-07-21 11:41:06 | INFO | PID:6716 | Successfully connected on attempt 1
2025-07-21 11:41:06 | INFO | PID:6716 | Consumer registered on queue: article-content-request-queue
2025-07-21 11:41:06 | INFO | PID:6716 | Starting consuming on article-content-request-queue
2025-07-21 11:41:08 | WARNING | PID:6716 | Attempt 2: Worker not found in RabbitMQ consumers
2025-07-21 11:41:12 | INFO | PID:6716 | Worker url_rewriter_content_request_worker_6716_1753078261 verified in RabbitMQ consumers
2025-07-21 11:41:22 | INFO | PID:6716 | Processing message from queue: article-content-request-queue
2025-07-21 11:41:32 | INFO | PID:6716 | Successfully authenticated with API
2025-07-21 11:41:32 | INFO | PID:6716 | Making GET request to /api/article-type/replace-output-variable/ (Attempt 1/3)
2025-07-21 11:41:40 | INFO | PID:6716 | Successfully authenticated with API
2025-07-21 11:41:40 | INFO | PID:6716 | Making GET request to /api/supportive-prompt/replace-output-variable/ (Attempt 1/3)
2025-07-21 11:41:40 | INFO | PID:6716 | Successfully authenticated with API
2025-07-21 11:41:40 | INFO | PID:6716 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-21 11:41:41 | INFO | PID:6716 | Making POST request to /message-service-api/ai-message/add/ (Attempt 1/3)
2025-07-21 11:42:13 | INFO | PID:6716 | Making update request to endpoint: /message-service-api/ai-message/update/f05df4c8-7af8-48f1-8e2f-a43fd92aaed5/2a665188-9817-4e5d-8261-917e42d6424f/
2025-07-21 11:42:14 | INFO | PID:6716 | Successfully authenticated with API
2025-07-21 11:42:14 | INFO | PID:6716 | Making PATCH request to /message-service-api/ai-message/update/f05df4c8-7af8-48f1-8e2f-a43fd92aaed5/2a665188-9817-4e5d-8261-917e42d6424f/ (Attempt 1/3)
2025-07-21 11:42:14 | INFO | PID:6716 | xxxxxxxxxxxxxxxxxxxxxxxxx url_rewriter_content_request_worker xxxxxxxxxxxxxxxxxxxxxxxxx
2025-07-21 11:42:14 | INFO | PID:6716 | Message processed in 51.34 seconds
2025-07-21 11:42:14 | INFO | PID:6716 | Message acknowledged
2025-07-21 11:42:19 | WARNING | PID:6716 | No open connection/channel: connecting...
2025-07-21 11:42:19 | INFO | PID:6716 | Successfully connected on attempt 1
2025-07-21 11:42:19 | INFO | PID:6716 | Consumer registered on queue: article-content-request-queue
2025-07-21 11:42:19 | INFO | PID:6716 | Starting consuming on article-content-request-queue
2025-07-21 11:51:15 | INFO | PID:9108 | Attempting to verify queue 'article-content-request-queue'
2025-07-21 11:51:15 | INFO | PID:9108 | RabbitMQ Host: localhost, Port: 15672
2025-07-21 11:51:15 | INFO | PID:9108 | Successfully created channel
2025-07-21 11:51:15 | INFO | PID:9108 | Attempting AMQP check for queue 'article-content-request-queue'
2025-07-21 11:51:15 | INFO | PID:9108 | Queue 'article-content-request-queue' exists (verified via AMQP)
2025-07-21 11:51:20 | INFO | PID:2192 | Starting worker url_rewriter_content_request_worker for queue article-content-request-queue
2025-07-21 11:51:20 | INFO | PID:2192 | Created new channel
2025-07-21 11:51:20 | INFO | PID:2192 | Declared queue: article-content-request-queue
2025-07-21 11:51:21 | INFO | PID:2192 | Available workers: ['testworker', 'url_rewriter_content_request_worker', 'url_rewriter_content_response_worker', 'url_rewriter_para_request_worker', 'url_rewriter_para_response_worker']
2025-07-21 11:51:21 | INFO | PID:2192 | Found worker class: UrlRewriterParallelWorker
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | WARNING | PID:2192 | Detected localhost connection - disabling SSL verification for development
2025-07-21 11:51:21 | WARNING | PID:2192 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 11:51:21 | INFO | PID:2192 | Worker instance created
2025-07-21 11:51:21 | INFO | PID:2192 | Got process ID: 2192
2025-07-21 11:51:21 | INFO | PID:2192 | Registered worker process 2192 in registry with tag url_rewriter_content_request_worker_2192_1753078881
2025-07-21 11:51:21 | INFO | PID:2192 | Starting consuming on article-content-request-queue
2025-07-21 11:51:21 | INFO | PID:2192 | Started url_rewriter_content_request_worker on queue: article-content-request-queue
2025-07-21 11:51:21 | INFO | PID:2192 | Started url_rewriter_content_request_worker with PID: 2192, queue: article-content-request-queue
2025-07-21 11:51:23 | WARNING | PID:2192 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-21 11:51:26 | WARNING | PID:2192 | No open connection/channel: connecting...
2025-07-21 11:51:26 | INFO | PID:2192 | Successfully connected on attempt 1
2025-07-21 11:51:26 | INFO | PID:2192 | Consumer registered on queue: article-content-request-queue
2025-07-21 11:51:26 | INFO | PID:2192 | Starting consuming on article-content-request-queue
2025-07-21 11:51:28 | WARNING | PID:2192 | Attempt 2: Worker not found in RabbitMQ consumers
2025-07-21 11:51:32 | INFO | PID:2192 | Worker url_rewriter_content_request_worker_2192_1753078881 verified in RabbitMQ consumers
2025-07-21 11:51:47 | INFO | PID:2192 | Processing message from queue: article-content-request-queue
2025-07-21 11:52:03 | INFO | PID:2192 | Successfully authenticated with API
2025-07-21 11:52:03 | INFO | PID:2192 | Making GET request to /api/article-type/replace-output-variable/ (Attempt 1/3)
2025-07-21 11:52:14 | INFO | PID:2192 | Successfully authenticated with API
2025-07-21 11:52:14 | INFO | PID:2192 | Making GET request to /api/supportive-prompt/replace-output-variable/ (Attempt 1/3)
2025-07-21 11:52:15 | INFO | PID:2192 | Successfully authenticated with API
2025-07-21 11:52:15 | INFO | PID:2192 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-21 11:52:15 | INFO | PID:2192 | Making POST request to /message-service-api/ai-message/add/ (Attempt 1/3)
2025-07-21 11:52:48 | INFO | PID:2192 | Making update request to endpoint: /message-service-api/ai-message/update/f05df4c8-7af8-48f1-8e2f-a43fd92aaed5/85982fb5-4b88-4261-8451-f9e840205210/
2025-07-21 11:52:48 | INFO | PID:2192 | Successfully authenticated with API
2025-07-21 11:52:48 | INFO | PID:2192 | Making PATCH request to /message-service-api/ai-message/update/f05df4c8-7af8-48f1-8e2f-a43fd92aaed5/85982fb5-4b88-4261-8451-f9e840205210/ (Attempt 1/3)
2025-07-21 11:52:49 | INFO | PID:2192 | xxxxxxxxxxxxxxxxxxxxxxxxx url_rewriter_content_request_worker xxxxxxxxxxxxxxxxxxxxxxxxx
2025-07-21 11:52:49 | INFO | PID:2192 | Message processed in 61.54 seconds
2025-07-21 11:52:49 | INFO | PID:2192 | Message acknowledged
2025-07-21 11:52:54 | WARNING | PID:2192 | No open connection/channel: connecting...
2025-07-21 11:52:54 | INFO | PID:2192 | Successfully connected on attempt 1
2025-07-21 11:52:54 | INFO | PID:2192 | Consumer registered on queue: article-content-request-queue
2025-07-21 11:52:54 | INFO | PID:2192 | Starting consuming on article-content-request-queue
2025-07-21 12:25:08 | INFO | PID:19132 | Attempting to verify queue 'article-content-request-queue'
2025-07-21 12:25:08 | INFO | PID:19132 | RabbitMQ Host: localhost, Port: 15672
2025-07-21 12:25:08 | INFO | PID:19132 | Successfully created channel
2025-07-21 12:25:08 | INFO | PID:19132 | Attempting AMQP check for queue 'article-content-request-queue'
2025-07-21 12:25:08 | INFO | PID:19132 | Queue 'article-content-request-queue' exists (verified via AMQP)
2025-07-21 12:25:12 | INFO | PID:23320 | Starting worker url_rewriter_content_request_worker for queue article-content-request-queue
2025-07-21 12:25:12 | INFO | PID:23320 | Created new channel
2025-07-21 12:25:12 | INFO | PID:23320 | Declared queue: article-content-request-queue
2025-07-21 12:25:12 | INFO | PID:23320 | Available workers: ['testworker', 'url_rewriter_content_request_worker', 'url_rewriter_content_response_worker', 'url_rewriter_para_request_worker', 'url_rewriter_para_response_worker']
2025-07-21 12:25:12 | INFO | PID:23320 | Found worker class: UrlRewriterParallelWorker
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | WARNING | PID:23320 | Detected localhost connection - disabling SSL verification for development
2025-07-21 12:25:12 | WARNING | PID:23320 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 12:25:12 | INFO | PID:23320 | Worker instance created
2025-07-21 12:25:12 | INFO | PID:23320 | Got process ID: 23320
2025-07-21 12:25:12 | INFO | PID:23320 | Registered worker process 23320 in registry with tag url_rewriter_content_request_worker_23320_1753080912
2025-07-21 12:25:12 | INFO | PID:23320 | Starting consuming on article-content-request-queue
2025-07-21 12:25:13 | INFO | PID:23320 | Started url_rewriter_content_request_worker on queue: article-content-request-queue
2025-07-21 12:25:13 | INFO | PID:23320 | Started url_rewriter_content_request_worker with PID: 23320, queue: article-content-request-queue
2025-07-21 12:25:15 | WARNING | PID:23320 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-21 12:25:17 | WARNING | PID:23320 | No open connection/channel: connecting...
2025-07-21 12:25:17 | INFO | PID:23320 | Successfully connected on attempt 1
2025-07-21 12:25:17 | INFO | PID:23320 | Consumer registered on queue: article-content-request-queue
2025-07-21 12:25:17 | INFO | PID:23320 | Starting consuming on article-content-request-queue
2025-07-21 12:25:19 | WARNING | PID:23320 | Attempt 2: Worker not found in RabbitMQ consumers
2025-07-21 12:25:23 | INFO | PID:23320 | Worker url_rewriter_content_request_worker_23320_1753080912 verified in RabbitMQ consumers
2025-07-21 12:25:33 | INFO | PID:23320 | Processing message from queue: article-content-request-queue
2025-07-21 12:25:50 | INFO | PID:23320 | Successfully authenticated with API
2025-07-21 12:25:50 | INFO | PID:23320 | Making GET request to /api/article-type/replace-output-variable/ (Attempt 1/3)
2025-07-21 12:25:58 | INFO | PID:23320 | Successfully authenticated with API
2025-07-21 12:25:58 | INFO | PID:23320 | Making GET request to /api/supportive-prompt/replace-output-variable/ (Attempt 1/3)
2025-07-21 12:25:58 | INFO | PID:23320 | Successfully authenticated with API
2025-07-21 12:25:58 | INFO | PID:23320 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-21 12:25:58 | INFO | PID:23320 | Making POST request to /message-service-api/ai-message/add/ (Attempt 1/3)
2025-07-21 12:26:31 | INFO | PID:23320 | Making update request to endpoint: /message-service-api/ai-message/update/f05df4c8-7af8-48f1-8e2f-a43fd92aaed5/c0bba2f4-f51f-4baf-9a41-21e7b04abf1b/
2025-07-21 12:26:31 | INFO | PID:23320 | Successfully authenticated with API
2025-07-21 12:26:31 | INFO | PID:23320 | Making PATCH request to /message-service-api/ai-message/update/f05df4c8-7af8-48f1-8e2f-a43fd92aaed5/c0bba2f4-f51f-4baf-9a41-21e7b04abf1b/ (Attempt 1/3)
2025-07-21 12:26:31 | INFO | PID:23320 | xxxxxxxxxxxxxxxxxxxxxxxxx url_rewriter_content_request_worker xxxxxxxxxxxxxxxxxxxxxxxxx
2025-07-21 12:26:31 | INFO | PID:23320 | Message processed in 58.70 seconds
2025-07-21 12:26:31 | INFO | PID:23320 | Message acknowledged
2025-07-21 12:26:36 | WARNING | PID:23320 | No open connection/channel: connecting...
2025-07-21 12:26:36 | INFO | PID:23320 | Successfully connected on attempt 1
2025-07-21 12:26:36 | INFO | PID:23320 | Consumer registered on queue: article-content-request-queue
2025-07-21 12:26:36 | INFO | PID:23320 | Starting consuming on article-content-request-queue
2025-07-21 14:30:59 | INFO | PID:19868 | Attempting to verify queue 'article-content-request-queue'
2025-07-21 14:30:59 | INFO | PID:19868 | RabbitMQ Host: localhost, Port: 15672
2025-07-21 14:30:59 | INFO | PID:19868 | Successfully created channel
2025-07-21 14:30:59 | INFO | PID:19868 | Attempting AMQP check for queue 'article-content-request-queue'
2025-07-21 14:30:59 | INFO | PID:19868 | Queue 'article-content-request-queue' exists (verified via AMQP)
2025-07-21 14:31:02 | INFO | PID:23844 | Starting worker url_rewriter_content_request_worker for queue article-content-request-queue
2025-07-21 14:31:02 | INFO | PID:23844 | Created new channel
2025-07-21 14:31:02 | INFO | PID:23844 | Declared queue: article-content-request-queue
2025-07-21 14:31:02 | INFO | PID:23844 | Available workers: ['testworker', 'url_rewriter_content_request_worker', 'url_rewriter_content_response_worker', 'url_rewriter_para_request_worker', 'url_rewriter_para_response_worker']
2025-07-21 14:31:02 | INFO | PID:23844 | Found worker class: UrlRewriterParallelWorker
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | WARNING | PID:23844 | Detected localhost connection - disabling SSL verification for development
2025-07-21 14:31:02 | WARNING | PID:23844 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-21 14:31:02 | INFO | PID:23844 | Worker instance created
2025-07-21 14:31:02 | INFO | PID:23844 | Got process ID: 23844
2025-07-21 14:31:02 | INFO | PID:23844 | Registered worker process 23844 in registry with tag url_rewriter_content_request_worker_23844_1753088462
2025-07-21 14:31:02 | INFO | PID:23844 | Starting consuming on article-content-request-queue
2025-07-21 14:31:03 | INFO | PID:23844 | Started url_rewriter_content_request_worker on queue: article-content-request-queue
2025-07-21 14:31:03 | INFO | PID:23844 | Started url_rewriter_content_request_worker with PID: 23844, queue: article-content-request-queue
2025-07-21 14:31:05 | WARNING | PID:23844 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-21 14:31:07 | WARNING | PID:23844 | No open connection/channel: connecting...
2025-07-21 14:31:07 | INFO | PID:23844 | Successfully connected on attempt 1
2025-07-21 14:31:07 | INFO | PID:23844 | Consumer registered on queue: article-content-request-queue
2025-07-21 14:31:07 | INFO | PID:23844 | Starting consuming on article-content-request-queue
2025-07-21 14:31:09 | WARNING | PID:23844 | Attempt 2: Worker not found in RabbitMQ consumers
2025-07-21 14:31:13 | INFO | PID:23844 | Worker url_rewriter_content_request_worker_23844_1753088462 verified in RabbitMQ consumers
2025-07-21 14:31:25 | INFO | PID:23844 | Processing message from queue: article-content-request-queue
2025-07-21 14:31:42 | INFO | PID:23844 | Successfully authenticated with API
2025-07-21 14:31:42 | INFO | PID:23844 | Making GET request to /api/article-type/replace-output-variable/ (Attempt 1/3)
2025-07-21 14:31:55 | INFO | PID:23844 | Successfully authenticated with API
2025-07-21 14:31:55 | INFO | PID:23844 | Making GET request to /api/supportive-prompt/replace-output-variable/ (Attempt 1/3)
2025-07-21 14:31:56 | INFO | PID:23844 | Successfully authenticated with API
2025-07-21 14:31:56 | INFO | PID:23844 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-21 14:31:56 | INFO | PID:23844 | Making POST request to /message-service-api/ai-message/add/ (Attempt 1/3)
2025-07-21 14:32:35 | INFO | PID:23844 | Making update request to endpoint: /message-service-api/ai-message/update/f05df4c8-7af8-48f1-8e2f-a43fd92aaed5/c0bba2f4-f51f-4baf-9a41-21e7b04abf1b/
